development_id,address,city,cbsa_name,cbsa_code,county_name,county_code,state_name,zipcode,latitude,longitude
AL004000003,316 Elm St Apt 10A,Anniston,"Anniston-Oxford, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36603,30.699527,-88.048842
AL002000019,350 Bloodgood St,Mobile,"Mobile, AL Metropolitan Statistical Area",33660,Mobile,97,AL,36603,30.699527,-88.050321
AL002000021,289A Bloodgood St,Mobile,"Mobile, AL Metropolitan Statistical Area",33660,Mobile,97,AL,36603,30.699527,-88.048842
AL005000001,201A Riverview Apts,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36201,30.698435,-85.836287
AL002000020,489 Davidson St,Mobile,"Mobile, AL Metropolitan Statistical Area",33660,Mobile,97,AL,36201,30.698435,-88.057559
AL004000001,500 Glenaddie Ave Apt A01,Anniston,"Anniston-Oxford, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36201,33.65065,-85.836287
AL001004R,2413 9th Ave S,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",11500,Jefferson,15,AL,36201,30.699876,-85.834938
AL005000002,300A Fred Douglas Apts,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36201,30.699876,-85.834938
AL002000021,289A Bloodgood St,Mobile,"Mobile, AL Metropolitan Statistical Area",33660,Mobile,97,AL,36201,30.699876,-88.048842
AL004000002,411 W 29th St Apt 1A,Anniston,"Anniston-Oxford, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36201,33.68341,-85.834938
AL004000002,411 W 29th St Apt 1A,Anniston,"Anniston-Oxford, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36201,30.699876,-85.834938
AL001006,7542 Georgia Rd,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",11500,Jefferson,15,AL,36201,33.629623,-85.834201
AL005000005,1-A L.P. STOUGH APTS,PHENIX CITY,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36201,33.629623,-85.834201
AL004000001,500 Glenaddie Ave Apt A01,Anniston,"Anniston-Oxford-Jacksonville, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36201,33.65065,-85.836287
AL004000003,316 Elm St Apt 10A,Anniston,"Anniston-Oxford, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36201,33.629623,-85.834201
AL001007,100 Bolin St SW,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",11500,Jefferson,15,AL,36867,32.4712,-84.9991
AL005000006,2000A 21st Ave,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36867,32.4712,-84.9991
AL004000002,411 W 29th St Apt 1A,Anniston,"Anniston-Oxford-Jacksonville, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36867,33.68341,-85.834938
AL005000001,201A Riverview Apts,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36867,32.4712,-84.9991
AL001008,2030 Avenue O,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",11500,Jefferson,15,AL,36867,32.4743,-85.0044
AL005000010,1-A Whispering Pines,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36867,32.4743,-85.0044
AL005000002,300A Fred Douglas Apts,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36867,32.4743,-85.0044
AL004000003,316 Elm St Apt 10A,Anniston,"Anniston-Oxford-Jacksonville, AL Metropolitan Statistical Area",11500,Calhoun,15,AL,36867,33.629623,-85.834201
AL001009,24 8th Ave N,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",17980,Jefferson,101,AL,36869,32.4263,-84.9991
AL006000002,930 Rosa L Parks Ave,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36869,32.4263,-84.9991
AL005000001,201A Riverview Apts,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36869,32.4712,-84.9991
AL005000005,1-A L.P. STOUGH APTS,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36869,32.4263,-85.0756
AL001010,4105 6th Ct N,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",17980,Jefferson,69,AL,36867,32.4744,-85.0044
AL006000004,1000 S Union St,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36867,32.4744,-85.0044
AL005000002,300A Fred Douglas Apts,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36867,32.4744,-85.0044
AL005000006,2000A 21st Ave,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36867,32.481101,-85.022506
AL005000006,2000A 21st Ave,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36867,32.4744,-85.0044
AL001011,4616F Roscoe Ave,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",17980,Jefferson,69,AL,36108,32.36449,-85.0756
AL006000005,617 Columbus St,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.36449,-85.0756
AL005000005,1-A L.P. STOUGH APTS,PHENIX CITY,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36108,32.4263,-85.0756
AL005000005,1-A L.P. STOUGH APTS,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36108,32.4263,-85.0756
AL001013,3080 32nd Ave N,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",17980,Jefferson,69,AL,36104,32.364591,-85.022506
AL006000006,1978 Gibbs Dr Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.364591,-85.022506
AL005000006,2000A 21st Ave,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36104,32.481101,-85.022506
AL006000004,1000 S Union St,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.364591,-86.300209
AL001014,524 Brussels Cir,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",17980,Jefferson,69,AL,36108,32.353919,-85.0163
AL006000007,2001 Terminal Rd Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.353919,-85.0163
AL005000010,1-A Whispering Pines,PHENIX CITY,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36108,32.4972,-85.0163
AL005000010,1-A Whispering Pines,Phenix City,"Columbus, GA-AL Metropolitan Statistical Area",17980,Russell,113,AL,36108,32.4972,-85.0163
AL006000006,1978 Gibbs Dr Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.353919,-86.337802
AL001016,4161 30th St N,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",20020,Jefferson,69,AL,36108,32.358047,-86.300209
AL006000008,4008 N Smiley Cir Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.358047,-86.300209
AL006000004,1000 S Union St,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.364591,-86.300209
AL006000002,930 Rosa L Parks Ave,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.364486,-86.317079
AL006000007,2001 Terminal Rd Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.358047,-86.300209
AL001017,1564 Arthur Shores Dr SW,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",33860,Jefferson,47,AL,36108,32.334436,-86.300209
AL006000009,1301 Adams Ave,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.334436,-86.300209
AL006000008,3310 Otis Ln Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36108,32.334436,-86.349585
AL001018,2800F John Bryan Rd,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",33860,Jefferson,47,AL,36104,32.353919,-86.29042
AL006000011,101 Victor Tulane Cir Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.353919,-86.29042
AL006000007,2001 Terminal Rd Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.358047,-86.346926
AL006000006,1978 Gibbs Dr Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.353919,-86.337802
AL001021,1617 5th Ave N,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",20020,Jefferson,47,AL,36104,32.335701,-86.288664
AL007000010,602 S Lena St Apt A1,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36104,32.335701,-86.288664
AL006000008,4008 N Smiley Cir Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.335701,-86.350853
AL001023,3537 45th St SW,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",20020,Jefferson,47,AL,36104,32.335701,-86.29042
AL007000020,705 N Lena St Apt A1,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36104,32.335701,-86.29042
AL006000009,1301 Adams Ave,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.375249,-86.29042
AL006000012,540 Hall St Apt 1A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.372865,-86.291753
AL001030,6147 Owen St,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,69,AL,36104,32.3686,-86.288664
AL007000030,702 N Range St Apt 3,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36104,32.3686,-86.288664
AL006000011,101 Victor Tulane Cir Apt A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.373562,-86.288664
AL006000013,320 Centennial Cir,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36104,32.3686,-86.2921
AL001031,2300 6th Ave N,Birmingham,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,69,AL,36104,31.217425,-85.396166
AL007000040,110 Johnson Cir,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36104,31.217425,-85.396166
AL007000010,602 S Lena St Apt A1,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36104,31.217425,-85.396166
AL002000001,1010 Baltimore St Apt 72,Mobile,"Mobile, AL Metropolitan Statistical Area",20020,Mobile,49,AL,36301,31.213318,-85.387241
AL007000050,909 S Ussery St Apt Q58,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36301,31.213318,-85.387241
AL006000012,540 Hall St Apt 1A,Montgomery,"Montgomery, AL Metropolitan Statistical Area",33860,Montgomery,101,AL,36301,32.372865,-86.291753
AL007000010,602 S Lena St Apt A1,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36301,31.218219,-85.396166
AL007000020,705 N Lena St Apt A1,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36301,31.232189,-85.396249
AL002000002,204 2nd Ct,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,47,AL,36301,31.229547,-85.382809
AL008000002,213A G.W.C. HOMES,SELMA,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36301,31.229547,-85.382809
AL007000030,702 N Range St Apt 3,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36301,31.229547,-85.382809
AL008000002,213A G.W.C. HOMES,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,32.4247,-87.0574
AL002000003,1557 Pecan St Apt C,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,47,AL,36701,31.218219,-85.382096
AL008000003,405 Medical Center Pkwy Apt 91C,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,31.218219,-85.382096
AL007000030,702 N Range St Apt 3,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36701,31.229547,-85.382809
AL007000010,602 S Lena St Apt A1,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36701,31.218219,-85.396166
AL008000003,405 Medical Center Pkwy Apt 91C,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,32.424675,-87.049864
AL008000002,213A G.W.C. HOMES,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,31.218219,-85.382096
AL002000005,1458 Eagle Dr,Mobile,"Mobile, AL Metropolitan Statistical Area",10700,Mobile,47,AL,36701,31.213318,-85.382096
AL008000007,301A Valley Creek Homes,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,31.213318,-85.382096
AL007000020,705 N Lena St Apt A1,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36701,31.232189,-85.396249
AL007000040,110 Johnson Cir,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36701,31.236687,-85.382096
AL008000003,405 Medical Center Pkwy Apt 91C,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,31.213318,-85.382096
AL008000007,301A Valley Creek Homes,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,32.4115,-87.0314
AL008000008,52A Rangedale Apts,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,31.213318,-85.382809
AL007000050,909 S Ussery St Apt Q58,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,36701,31.213318,-85.387241
AL002000008,1914B E Franklin Dr,Mobile,"Mobile, AL Metropolitan Statistical Area",10700,Mobile,47,AL,36701,31.236687,-85.382096
AL008000002,001-A Moss Court Apartments,SELMA,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36701,32.4246,-87.0574
AL008000008,52A Rangedale Apts,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,36703,31.236687,-85.382096
AL002000010,1254 Fearn Ct Apt B,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,47,AL,35954,31.213318,-85.387241
AL010000001,726 55th Pl,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35954,31.213318,-85.387241
AL007000050,909 S Ussery St Apt Q58,Dothan,"Dothan, AL Metropolitan Statistical Area",20020,Houston,69,AL,35954,31.213318,-85.387241
AL008000003,405 Medical Center Pkwy Apt 91C,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35954,32.424675,-87.049864
AL008000007,301A Valley Creek Homes,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35954,32.4115,-87.0314
AL009000003,1002 9th St SW,Attalla,"Gadsden, AL Metropolitan Statistical Area",23460,Etowah,55,AL,35954,34.018582,-86.111751
AL002000011,1509 Raven Dr,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,47,AL,35064,32.4115,-86.907607
AL010000002,6902 Martin L King Dr,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35064,32.4115,-86.907607
AL008000007,301A Valley Creek Homes,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35064,32.4115,-87.0314
AL008000002,213A G.W.C. HOMES,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35064,32.4246,-87.0574
AL009000003,1002 9th St SW,Attalla,"Gadsden, AL Metropolitan Statistical Area",23460,Etowah,55,AL,35954,32.4115,-86.907607
AL010000001,726 55th Pl,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35064,33.482892,-86.907607
AL002000012,304 Bay Shore Ave,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,47,AL,35064,32.424675,-86.91625
AL008000008,52A Rangedale Apts,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35064,32.429024,-87.012282
AL008000003,405 Medical Center Pkwy Apt 91C,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35064,32.424675,-87.049864
AL008000012,001-A Moss Court Apartments,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35064,32.4247,-87.0574
AL010000002,6819 Terrace Ct,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35064,33.473329,-86.91625
AL011000002,2004 Watkins Ave NE Apt 138,Fort Payne,"Fort Payne, AL Micropolitan Statistical Area",22840,De Kalb,49,AL,35064,32.4115,-85.714701
AL008000012,1002 9th St SW,SELMA,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35064,32.4246,-87.0574
AL009000003,1002 9th St SW,Attalla,"Gadsden, AL Metropolitan Statistical Area",23460,Etowah,55,AL,35064,34.018373,-86.107451
AL010000002,6819 Terrace Ct,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35064,32.4115,-85.714701
AL012000001,1005 20th St W Apt 67,Jasper,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Walker,127,AL,35967,32.429024,-85.700801
AL002000014,1804F W Cardinal Dr,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,47,AL,35967,32.429024,-85.700801
AL009000003,1002 9th St SW,Attalla,"Gadsden, AL Metropolitan Statistical Area",23460,Etowah,55,AL,35967,34.018373,-86.107451
AL010000001,726 55th Pl,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35967,33.482892,-86.907607
AL008000008,52A Rangedale Apts,Selma,"Selma, AL Micropolitan Statistical Area",42820,Dallas,47,AL,35967,32.429024,-87.012282
AL012000006,1000 Petree Cir,Jasper,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Walker,127,AL,35967,32.4246,-85.613635
AL002000015,302 Bay Shore Ave,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,47,AL,35967,32.4246,-85.613635
AL011000002,2004 Watkins Ave NE Apt 138,Fort Payne,"Fort Payne, AL Micropolitan Statistical Area",22840,Dekalb,49,AL,35967,32.4246,-85.613635
AL010000002,6819 Terrace Ct,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35967,33.473329,-86.91625
AL011000003,334 Third Ave,Valley Head,"Fort Payne, AL Micropolitan Statistical Area",22840,Dekalb,49,AL,35989,34.562198,-85.613635
AL002000016,1600 Michigan Ave,Mobile,"Mobile, AL Metropolitan Statistical Area",13820,Mobile,49,AL,35501,33.469651,-85.714701
AL010000002,6819 Terrace Ct,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35501,33.469651,-86.914928
AL011000001,1310 Forest Ave NW Apt 57,Fort Payne,"Fort Payne, AL Micropolitan Statistical Area",22840,Dekalb,49,AL,35501,34.455106,-85.714701
AL009000003,1002 9th St SW,Attalla,"Gadsden, AL Metropolitan Statistical Area",23460,Etowah,55,AL,35501,34.018373,-86.107451
AL011000003,334 Third Ave,Valley Head,"Fort Payne, AL Micropolitan Statistical Area",22840,Dekalb,49,AL,35989,33.469651,-85.714701
AL002001,1010 Baltimore St Apt 68,Mobile,"Mobile, AL Metropolitan Statistical Area",10700,Mobile,49,AL,35501,33.482892,-85.700801
AL014000100,1400 West St,Guntersville,"Albertville, AL Micropolitan Statistical Area",10700,Marshall,95,AL,35501,33.482892,-85.700801
AL011000001,1310 Forest Ave NW Apt 57,Fort Payne,"Albertville, AL Micropolitan Statistical Area",99999,Dekalb,49,AL,35501,34.454921,-85.714372
AL010000001,726 55th Pl,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35501,33.482892,-86.907607
AL012000006,1000 Petree Cir,Jasper,"Jasper, AL Micropolitan Statistical Area",27530,Walker,127,AL,35501,33.827621,-87.285559
AL012000001,1005 20th St W Apt 67,Jasper,"Jasper, AL Micropolitan Statistical Area",27530,Walker,127,AL,35501,33.482892,-85.700801
AL002002,214 2nd Ct,Mobile,"Mobile, AL Metropolitan Statistical Area",10700,Mobile,49,AL,35217,33.469651,-85.613635
AL014000200,816 Jordan St,Guntersville,"Albertville, AL Micropolitan Statistical Area",10700,Marshall,95,AL,35217,33.469651,-85.613635
AL011000002,2004 Watkins Ave NE Apt 138,Fort Payne,"Albertville, AL Micropolitan Statistical Area",99999,Dekalb,49,AL,35217,34.456045,-85.700801
AL011000003,334 Third Ave,Valley Head,"Fort Payne, AL Micropolitan Statistical Area",22840,Dekalb,49,AL,35217,34.562198,-85.613635
AL010000002,6819 Terrace Ct,Fairfield,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35217,33.469651,-86.914928
AL013000001,613 Cedar Ct,Tarrant,"Birmingham-Hoover, AL Metropolitan Statistical Area",13820,Jefferson,73,AL,35217,33.574662,-86.787904
AL002003,1557A Pecan St,Mobile,"Mobile, AL Metropolitan Statistical Area",10700,Mobile,49,AL,35217,33.830991,-85.613635
AL014000300,757 Ringold St,Guntersville,"Albertville, AL Micropolitan Statistical Area",10700,Marshall,95,AL,35217,33.830991,-85.613635
